ds,yhat,yhat_lower,yhat_upper
1957-11-01,-0.28344481786872344,-5.989519949798246,4.956108417792653
1957-12-01,-0.3235890436204663,-6.153600646105953,4.8963200524269945
1958-01-01,-0.13414668149745695,-5.708586520407249,4.949804218731979
1958-02-01,-0.000777806592893282,-5.293991386197346,5.70813902530453
1958-03-01,0.0012218683271346675,-5.411383563694778,5.546918957115472
1958-04-01,0.05248837948708057,-5.318021168433414,5.589092128476624
1958-05-01,0.15328754832176938,-4.842521494277677,5.538324688905737
1958-06-01,0.20779500240094223,-5.598979636583743,5.767857199539469
1958-07-01,0.2235610036334766,-5.59508977660268,5.749616099103857
1958-08-01,0.25920746746514073,-4.632116376238571,5.754173649197824
1958-09-01,-0.3870222866055156,-6.058712972262095,5.270424921710853
1958-10-01,-0.2941202956438931,-5.604992724780352,5.182960897444139
1958-11-01,-0.2168911369232257,-5.923597079334852,5.416477367729935
1958-12-01,-0.1489793878692285,-5.820529695762154,5.275148060994924
1959-01-01,-0.1628878022210209,-5.931012328060957,4.927163806019839
1959-02-01,-0.21943229392354724,-5.563248339716348,5.242801509925341
1959-03-01,0.16493121026367993,-5.272942453449053,5.675449895606505
1959-04-01,0.08211413253703143,-5.436583418787041,5.613750268921174
1959-05-01,0.1040833422297284,-5.579876942700541,5.778775306311084
1959-06-01,0.1997160767186824,-4.925982973718725,5.699627078906793
1959-07-01,0.26105647602637067,-5.093266306427396,5.594647539973737
1959-08-01,0.3623850015865234,-5.314428104274388,5.8147517061061
1959-09-01,-0.4994963079790796,-5.530510658338682,5.1299265097350935
1959-10-01,-0.3745302070558157,-5.904705726089069,4.761286543837602
1959-11-01,-0.14659351005040885,-5.802398725225896,5.519530509595128
1959-12-01,0.023601107038308367,-5.360449666047046,5.847279287297011
1960-01-01,-0.19694241792471695,-5.94165120463787,5.660208683533595
1960-02-01,-0.43687175250488197,-6.188154317837326,5.22960081809797
1960-03-01,-0.2958230867752672,-6.0224002555682,5.588849387318845
1960-04-01,0.009489034672371,-5.300471981239247,5.76839562551122
1960-05-01,0.2715694480258828,-4.7137290738506765,5.941238188499184
1960-06-01,0.24913846189380545,-5.604408594770123,6.070581729984214
1960-07-01,0.17324391523449642,-5.596133831849621,5.617006532424292
1960-08-01,0.06734201642690327,-5.147487233745325,5.7956517981587075
1960-09-01,-0.14690129532727864,-5.6266634069477695,5.265684519283425
1960-10-01,-0.10253823347397913,-5.316859924831934,5.800021828875204
1960-11-01,-0.3242481374631345,-5.911159151268845,5.538167352274231
1960-12-01,-0.47810855412530184,-5.943965251244884,5.1861272845387925
1961-01-01,-0.0888559060380095,-5.62247322513321,5.839730017546485
1961-02-01,0.24076089268236459,-4.884539717098396,5.958393805737456
1961-03-01,-0.13780098298914553,-5.39166571472771,5.802486380062783
1961-04-01,0.04286939216552341,-5.942242469241719,5.440271399863607
1961-05-01,0.2237439461060645,-5.269186835252114,5.855851742962982
1961-06-01,0.23888538259181094,-5.5741291280086855,5.9507521984302985
1961-07-01,0.20888005156542416,-5.145608393821042,5.890417034490137
1961-08-01,0.17544104263324206,-5.422249444896492,5.964857693792168
1961-09-01,-0.25483515158174425,-5.54089428676895,5.437943088376851
1961-10-01,-0.18880887734418753,-5.89256218804322,5.559477521745211
1961-11-01,-0.2615306056014512,-5.972746709430803,5.409320658727454
1961-12-01,-0.30167482441158877,-6.085911967476165,5.011932921930589
1962-01-01,-0.11223245511590868,-5.507121457695873,5.624141236465277
1962-02-01,0.02113642696166637,-5.701772352422395,5.955466282136958
1962-03-01,0.02313610836010427,-5.269378785050201,5.530818641816616
1962-04-01,0.0744026266930071,-5.221330267603326,5.354430500206536
1962-05-01,0.17520180246890377,-5.712042416428292,5.795809532336431
1962-06-01,0.22970926372075903,-5.38491627276438,5.621619468702535
1962-07-01,0.24547527189487767,-5.691181945492508,5.73964079021438
1962-08-01,0.28112174289959735,-5.348599026065678,5.561909381875039
1962-09-01,-0.3651080039985825,-5.9940765511173035,5.266840312945633
1962-10-01,-0.2722060078573091,-5.588867072758337,5.0297106559962055
1962-11-01,-0.19497684378443772,-5.6095832982410405,5.188573320759
1962-12-01,-0.12706508955075785,-5.512167950634481,5.741697785738335
1963-01-01,-0.14097349855029392,-5.908913390653742,5.409307687816092
1963-02-01,-0.1975179849003686,-5.494836130590311,5.2467898978832155
1963-03-01,0.18684552412117578,-5.478535709456172,5.762636967615913
1963-04-01,0.10402845174651651,-5.953950937511492,5.679373314074209
1963-05-01,0.12599766317379538,-5.355655728726072,5.713382321432551
1963-06-01,0.22163039945477525,-5.4699939519091325,5.483190452365364
1963-07-01,0.28297080049698997,-5.409485514064707,5.888170093271645
1963-08-01,0.3842993278494149,-5.432162786833296,6.096213479241542
1963-09-01,-0.4775819799240376,-6.106752511284658,4.71538903427034
1963-10-01,-0.3526158772663943,-6.004330420575144,5.303059088231199
1963-11-01,-0.12467917846863505,-6.040781991724868,6.253469960624456
1963-12-01,0.04551544035423702,-5.3654110022356525,5.684957974631934
1964-01-01,-0.1750280828164041,-5.67285123138676,5.514733418589802
1964-02-01,-0.41495741560461985,-5.838431525931844,4.9822624072122474
1964-03-01,-0.27390874819801275,-5.863689835364424,5.292316000512855
1964-04-01,0.031403375041579695,-5.734459340848624,5.6036112610783935
1964-05-01,0.29348379012956405,-4.892156394413809,6.214612129195596
1964-06-01,0.2710528057896092,-5.409151373916045,5.864234512397334
1964-07-01,0.19515826086471438,-5.110728457041588,5.638415084553173
1964-08-01,0.08925636384957544,-5.919745874337886,5.571691903659942
1964-09-01,-0.12498694611249819,-5.459415376860657,5.4441828764265265
1964-10-01,-0.0806238825249556,-5.617279500479598,5.764482412363844
1964-11-01,-0.30233378472181727,-5.728223395132954,5.182837652439606
1964-12-01,-0.45619419964948493,-5.945895143100316,5.42766135385836
1965-01-01,-0.0669415497701267,-5.622261612939575,5.348582075939914
1965-02-01,0.2626752453902147,-5.237673531408142,5.431061388464606
1965-03-01,-0.11588663349687477,-5.64827030071116,5.398117213553013
1965-04-01,0.06478373809779284,-5.675524597053912,5.192336550371532
1965-05-01,0.24565828859306854,-5.435483363476923,5.949674884570887
1965-06-01,0.260799721518856,-5.184498876435123,5.939198280267084
1965-07-01,0.2307943870471407,-5.22898694480203,5.910506850948628
1965-08-01,0.19735537455503527,-5.5586974996539125,5.946644370154069
1965-09-01,-0.23292079848484487,-5.820764568771978,5.507859359218487
1965-10-01,-0.16689450375487944,-5.478414185735367,5.254915570726397
1965-11-01,-0.2396162108367819,-6.031585332023962,5.315631196964158
1965-12-01,-0.2797604091546958,-6.056084572140968,5.8610317414079836
1966-01-01,-0.09031801868367165,-5.592801789018692,5.720013267855681
1966-02-01,0.04305088456905656,-5.1461629144558865,5.826316458183365
1966-03-01,0.04505058509385018,-4.792840070929695,5.528772775685005
1966-04-01,0.096317124602075,-5.5996926610737825,6.010712113592471
1966-05-01,0.1971163208703429,-5.252499263181117,5.717349942953298
1966-06-01,0.25162380329761147,-5.048664075534433,5.905624295060733
1966-07-01,0.26738983196393107,-5.377615862527024,5.663315945357842
1966-08-01,0.3030363241440537,-5.125505846258921,5.985600143980163
1966-09-01,-0.343193401578891,-5.266901792302451,5.336084815394713
1966-10-01,-0.2502913849453482,-5.3678362903276575,5.545344938089848
1966-11-01,-0.17306219969694941,-5.379598667350471,5.298947149087024
1966-12-01,-0.1051504249712083,-5.256051366507595,5.741063937221104
1967-01-01,-0.11905881279521646,-5.704849601816438,5.607925598760867
1967-02-01,-0.17560327797003322,-5.54766960541471,5.348599934039972
1967-03-01,0.20876025017764888,-4.945883375417749,6.404813552676379
1967-04-01,0.12594319897847356,-5.189043246679054,5.289768221185052
1967-05-01,0.1479124343432283,-5.5849038219699825,5.571437522014393
1967-06-01,0.24354519535977637,-5.324764469236064,5.572042284996019
1967-07-01,0.30488562033934424,-5.072469338055858,5.40277498482593
1967-08-01,0.40621417242723273,-5.224140318859668,5.996227207558949
1967-09-01,-0.4556671106108846,-6.091623960628502,5.13165793363935
1967-10-01,-0.33070098401567627,-5.920634096539554,5.133406263850338
1967-11-01,-0.1027642604824608,-5.580206383100485,5.268072123405364
1967-12-01,0.06743038227802275,-5.098196762946274,5.3604540161731995
1968-01-01,-0.1531131217611739,-6.146247479150105,5.35550486867915
1968-02-01,-0.3930424354177088,-5.585763772649374,5.2271318920668035
1968-03-01,-0.2519937501138282,-5.906594192054985,5.375340167665439
1968-04-01,0.05331839225732313,-5.181787078079646,5.8641340730130755
1968-05-01,0.3153988258596505,-4.988121492711438,5.987528497015417
1968-06-01,0.29296786065123137,-5.156028956699832,5.662282237039375
1968-07-01,0.217073334240835,-5.7291751262925645,5.996047812659104
1968-08-01,0.11117145635736589,-5.250602224077382,5.594092161797257
1968-09-01,-0.10307183447327556,-5.6238210169690905,5.52935548255601
1968-10-01,-0.058708752371303935,-5.86926584883096,5.622446452148033
1968-11-01,-0.2804186354365012,-6.0320721329318046,5.133826829893
1968-12-01,-0.434279031849644,-5.749137457535092,5.009588991559665
1969-01-01,-0.04502636283878553,-5.311383648974948,5.033462724163041
1969-02-01,0.2845904514531666,-5.215508956627805,5.688016421013476
1969-03-01,-0.093971410153815,-5.749184344872021,4.611028355068365
1969-04-01,0.0866989805724585,-5.521699869500483,5.635171253501568
1969-05-01,0.2675735495821411,-5.380399638887683,5.993383612869187
1969-06-01,0.28271500163949076,-4.806504894091629,5.799454272730843
1969-07-01,0.25270968568219426,-5.3271813059130295,5.7435928815635915
1969-08-01,0.2192706923216258,-5.365870259521986,5.604797205173002
1969-09-01,-0.2110054863220904,-5.127705130630934,5.790934570319974
1969-10-01,-0.14497919701521927,-5.515322548191517,5.367174327295234
1969-11-01,-0.217700909700917,-5.80414820120675,5.3741604847514335
1969-12-01,-0.2578451134419416,-5.7536610992050266,5.007359990560378
1970-01-01,-0.06840272857484964,-5.8325844415458175,5.451136999309338
1970-02-01,0.06496616907418709,-5.330448092633117,5.588701623714232
1970-03-01,0.06696586453732803,-5.169021502683015,5.517014581357172
1970-04-01,0.11823239844169375,-5.633271128001886,6.032130373995792
1970-05-01,0.2190315888484386,-5.498440839259944,5.62956420301231
1970-06-01,0.2735390652187706,-5.729091395182066,5.834234972397007
1970-07-01,0.2893050880235588,-5.037388828700074,6.234524912774742
1970-08-01,0.32495157414674447,-4.980054739096184,6.142949249182628
1970-09-01,-0.32127815763305156,-6.10891014517615,5.164308832912503
1970-10-01,-0.22837614686110802,-5.922624958394851,5.363175427123241
1970-11-01,-0.1511469676695446,-5.763169955095386,5.054884896180639
1970-12-01,-0.0832351988053329,-5.678468481648415,5.493593997750046
1971-01-01,-0.0971435926863456,-5.6454663028343415,5.757926183568001
1971-02-01,-0.15368806391813408,-5.852277779725348,5.262817382102439
1971-03-01,0.23067545875885853,-5.372229254022817,6.005028275997384
1971-04-01,0.1478584015027779,-5.543393522783022,5.686419655998485
1971-05-01,0.16982763100595794,-5.436017791634244,6.120221512745298
1971-06-01,0.2654603859656167,-5.637240915639519,5.479850676187879
1971-07-01,0.3268008050836849,-5.20895092753189,5.887945492940431
1971-08-01,0.4281293511145945,-5.251430322858157,6.468516307044667
1971-09-01,-0.43375193798049194,-6.078107508437632,4.871931189917922
1971-10-01,-0.30878581724675225,-5.714972505518666,5.228398992073926
1971-11-01,-0.08084909977046323,-5.848611856132378,5.404373754693694
1971-12-01,0.08934553712855292,-4.920961817865995,5.655193842540075
1972-01-01,-0.13119796736375466,-6.126687475494468,5.108642523507845
1972-02-01,-0.371127281473498,-5.914467216293005,4.9803156386948375
1972-03-01,-0.2300785965932451,-6.318913634203285,5.3755884527576425
1972-04-01,0.07523354532474845,-5.334089938966363,5.821576582474843
1972-05-01,0.3373139784886676,-5.042767435963499,5.9769414834300845
1972-06-01,0.3148830128271886,-4.763375305779693,5.561511030525419
1972-07-01,0.23898848597832895,-5.5431325407123335,5.892220783783854
1972-08-01,0.13308660764181177,-5.486677491675797,5.322816587479294
1972-09-01,-0.08115668658218385,-5.624653064940372,5.552269244525146
1972-10-01,-0.036793607763898784,-5.924991268271639,5.670091047389633
1972-11-01,-0.2585034942223106,-5.666150704647057,5.44196416532403
1972-12-01,-0.41236389391918526,-6.245944579505798,5.088231694312992
1973-01-01,-0.023111228301628234,-5.80805729119864,5.602092096463704
1973-02-01,0.3065055825970383,-5.163294005041524,5.769880169782454
1973-03-01,-0.07205628207475048,-5.73649078622168,5.622878386174087
1973-04-01,0.10861410525831215,-5.070055875056136,5.613094211920507
1973-05-01,0.28948867098419245,-5.24767416592739,5.777340401664137
1973-06-01,0.3046301196484138,-5.096128748290058,6.325248801692119
1973-07-01,0.27462480040726744,-5.309683837121012,6.173558262223373
1973-08-01,0.2411858036534383,-5.338996436362665,6.107534981655226
1973-09-01,-0.18909037838340326,-5.9706791088476985,4.9213230898786025
1973-10-01,-0.12306409236030838,-5.7770606829984645,5.4126345069101385
1973-11-01,-0.19578580843925508,-5.7424777394478035,5.74872669584429
1973-12-01,-0.2359300154641642,-5.806543022167,5.172406958092404
1974-01-01,-0.04648763399028638,-5.805882609404099,5.446586400409339
1974-02-01,0.08688126026555605,-5.370592181297215,6.141400336226391
1974-03-01,0.08888095266386352,-5.494626649965571,5.923961054555755
1974-04-01,0.14014748317501113,-5.671524721101783,5.720724765744179
1974-05-01,0.24094667073640796,-5.33772224641589,5.38932872518508
1974-06-01,0.29545414416658333,-5.024706071276367,5.985715507914911
1974-07-01,0.3112201641260608,-5.351162079741933,6.470463767444919
1974-08-01,0.34686664730910377,-5.2550732889775205,5.564933939703185
1974-09-01,-0.2993630874109257,-5.90773784958848,5.39149538400687
1974-10-01,-0.2064610794842981,-5.383310706653832,5.529066053082683
1974-11-01,-0.129231903232891,-5.946006164802937,5.5305730393885035
1974-12-01,-0.06132013721401923,-5.706928461364433,5.558226626506814
1975-01-01,-0.07522712487815529,-4.994254106618138,5.462220743096622
1975-02-01,-0.1317701898932657,-5.662691491152502,5.137791029560815
1975-03-01,0.2525946029152554,-5.573622750084702,5.850984394213042
1975-04-01,0.1697789518758515,-5.668573405880465,6.057752606489146
1975-05-01,0.19174954223397944,-5.391541273055968,5.8418430127115295
1975-06-01,0.2873837034104083,-5.102437145038578,6.092911519386056
1975-07-01,0.3487254833834998,-4.8819010625071595,6.020922564774617
1975-08-01,0.45005543563127737,-4.698737222247295,5.876946926511693
1975-09-01,-0.41182444724710676,-6.422735999086394,5.784574289113729
1975-10-01,-0.2868569656584146,-5.784856294780442,5.229043962230696
1975-11-01,-0.05891884196524107,-5.521477876389168,5.448004530236973
1975-12-01,0.11127715578890207,-5.617257154023987,5.471594606682787
1976-01-01,-0.1092649424868141,-5.607084295763881,5.356828867834328
1976-02-01,-0.3491928503796118,-5.694532792275305,5.025198365397293
1976-03-01,-0.20814285000625948,-5.879564252095476,5.198492464627041
1976-04-01,0.0971706981284772,-5.466787449193484,5.6254801321460315
1976-05-01,0.3592524921473151,-5.348690778808834,5.690516347668642
1976-06-01,0.3368229327026458,-5.490929581361866,5.875328768985519
1976-07-01,0.260929766708783,-5.537310388824311,5.773492594901241
1976-08-01,0.1550292945890812,-5.098604558915994,5.981155174981893
1976-09-01,-0.059212590477994445,-6.046318183307573,5.935546957602728
1976-10-01,-0.014848147959330996,-5.693663794319326,6.077375364276613
1976-11-01,-0.23655662526082682,-5.887024127354659,5.138449719359047
1976-12-01,-0.39041566125731825,-6.419468578208013,4.777697938636498
1977-01-01,-0.00116158648285343,-5.224335515683715,5.8250914662943565
1977-02-01,0.3284566335729682,-4.7515388889288985,5.898574360374679
1977-03-01,-0.05010395831210433,-5.543658031039418,5.458148928022982
1977-04-01,0.13057624259746997,-5.470300858985073,5.465209246932201
1977-05-01,0.31146030533263547,-5.478180634065651,5.86789986163005
1977-06-01,0.32661156757311427,-4.874840279339628,5.746744614111646
1977-07-01,0.2966157453413578,-4.926508750551544,6.045188267596691
1977-08-01,0.26318656216394154,-5.359397196697564,5.892582318810906
1977-09-01,-0.1670798062967226,-6.2086618333196375,5.345305423800706
1977-10-01,-0.10104402326427346,-5.5494869688625075,5.718110227678013
1977-11-01,-0.1737559257666979,-5.552390784050616,5.6268581204386665
1977-12-01,-0.21389063578197498,-5.507973692916,5.302072062060209
1978-01-01,-0.024438440732040496,-5.6554767824768515,5.631616257317112
1978-02-01,0.10894026710031846,-5.2979237663531675,5.741477348760038
1978-03-01,0.1109488233738612,-5.031836527868113,5.629351581012923
1978-04-01,0.16222516746144214,-5.8081665919856365,5.463577595184705
1978-05-01,0.2630338520322874,-5.21278946878617,5.6183222444223455
1978-06-01,0.31755113903883136,-5.513024263792848,6.045684686767052
1978-07-01,0.33332665600766753,-5.234756048118478,5.938712033935463
1978-08-01,0.3689829527668985,-4.814532511739651,6.190013776494714
1978-09-01,-0.2772369683767463,-5.598000296807413,5.222302372378804
1978-10-01,-0.18432546344049455,-5.282382329096747,5.31175423006982
1978-11-01,-0.10708647361278611,-5.519876778311602,5.313137613470311
1978-12-01,-0.03916521058462455,-5.465948348896789,5.182109946787524
1979-01-01,-0.05306379382948208,-5.496901423208674,5.793339880647463
1979-02-01,-0.10959845442531774,-5.721144331330937,5.202897031916297
1979-03-01,0.2747739294718765,-5.185668359004341,5.919684482834359
1979-04-01,0.19196668285183038,-5.550497056581634,5.6926983151698085
1979-05-01,0.21394540651907773,-5.404775139784978,5.816352876879272
1979-06-01,0.30958797211491185,-4.992707611784323,5.884803031948476
1979-07-01,0.3709378853971232,-5.443351610687635,5.622594739112596
1979-08-01,0.4722892214195119,-5.012637062088764,6.170558730276416
1979-09-01,-0.389569277684204,-6.5150159196607085,5.368241239981705
1979-10-01,-0.26458110212014924,-5.708822150879731,5.108723934557663
1979-11-01,-0.03662159465243949,-5.698474441009954,5.147299973005009
1979-12-01,0.133595097077204,-5.680734545068631,5.249379774654123
1980-01-01,-0.08692561742377161,-5.9207175788874045,5.522209275459197
1980-02-01,-0.3268321415420969,-5.421056538020406,5.470815479651312
1980-03-01,-0.18576213699252048,-5.3823322961180775,5.55488552291979
1980-04-01,0.1195727949169076,-5.610212571821134,6.036225092714331
1980-05-01,0.3816752829113785,-5.377736494025969,6.366105565654527
1980-06-01,0.3592671072412622,-5.2378239380244915,5.983878218915591
1980-07-01,0.28339463522279995,-5.28350705966241,5.833467542031463
1980-08-01,0.17751554687761478,-5.430840816941967,5.758000707209395
1980-09-01,-0.03670495441483527,-5.60002754388963,5.428741785016307
1980-10-01,0.007680182079212311,-5.679949693182809,5.24745592550215
1980-11-01,-0.21400691144742257,-5.943016360589686,5.203679610795416
1980-12-01,-0.3678452534687714,-5.5549450093488915,4.889620811931986
1981-01-01,0.021430205080568518,-5.588437139444339,5.801106054166047
1981-02-01,0.3510698089110551,-5.4772749747055665,6.031325578310038
1981-03-01,-0.0274714685967129,-5.8209939559893,5.522703678186636
1981-04-01,0.1532217116677601,-5.308433801705526,5.93984353000866
1981-05-01,0.3341183350691627,-4.885197884901842,6.183383325257557
1981-06-01,0.34928257666503487,-4.98836739607186,5.709936872460519
1981-07-01,0.3192993150998933,-5.1920565626501025,6.026915311442974
1981-08-01,0.285883111277615,-5.331859835006574,6.043181089651049
1981-09-01,-0.14437027782772696,-5.548062625234321,5.424072686735286
1981-10-01,-0.07832193412891678,-5.810584926628552,5.422078803058991
1981-11-01,-0.15102085727619718,-6.048494210890132,5.497463426029961
1981-12-01,-0.19113144301143062,-5.292245875644,5.532918313048228
1982-01-01,-0.001654319538362356,-5.410322293906628,5.571637905788467
1982-02-01,0.13174931671672915,-5.317320047718899,5.159662348784361
1982-03-01,0.13378038898544858,-4.890999824505771,5.520676682248942
1982-04-01,0.1850816614958061,-5.040361211736213,5.424215833819533
1982-05-01,0.28591447034678413,-4.997769666955304,5.577032923801663
1982-06-01,0.34045668577642335,-5.049639273755033,6.040788740462175
1982-07-01,0.356256327025546,-5.187684783512415,6.099257158345782
1982-08-01,0.39193755220815285,-5.13268937785474,5.93173937393951
1982-09-01,-0.2542574405127554,-5.876758692282162,5.414126889901742
1982-10-01,-0.16132181129667453,-5.63821393135019,5.175901478288845
1982-11-01,-0.08405789304593034,-5.620338589045257,5.5741253285793215
1982-12-01,-0.016112505737303502,-5.508688528590415,5.163273381277311
1983-01-01,-0.02998616055929715,-5.585683348088544,5.496312141901871
1983-02-01,-0.08649589273198226,-5.182660131080073,5.735499486111352
1983-03-01,0.2978990071599854,-4.914513229752738,5.726249078665431
1983-04-01,0.2151166889628437,-5.138386573980953,5.552509670860985
1983-05-01,0.23711953691067647,-4.90618517990687,5.69919266984675
1983-06-01,0.3327870309290559,-5.545558173013998,5.854156509968455
1983-07-01,0.39416106849164173,-5.238409095487553,6.342493072526251
1983-08-01,0.4955243535819009,-5.110143610317601,6.692370112820022
1983-09-01,-0.3663221964544354,-5.83325279150089,4.604758145923898
1983-10-01,-0.24132245727618598,-5.757212295222625,5.590704156563623
1983-11-01,-0.013351000740591847,-5.318833812169837,5.616831980201538
1983-12-01,0.15687725460272328,-4.723689194815232,5.329573633496064
1984-01-01,-0.063631510830542,-5.633375661857981,5.398333764598691
1984-02-01,-0.30352608588116675,-5.909919735832119,5.375011801698248
1984-03-01,-0.16244490317125831,-5.689290042834323,5.379316442361051
1984-04-01,0.1429455007391583,-5.428714400111964,5.451745285281603
1984-05-01,0.40510167131512054,-4.948987488201854,5.936965756988281
1984-06-01,0.3827489676458797,-5.092559652257174,5.928644001422712
1984-07-01,0.3069301782092503,-4.708639064771665,6.0073250117089545
1984-08-01,0.20110656186545753,-5.4687480632975936,5.445577891738638
1984-09-01,-0.013058467426053023,-5.743515284456051,5.561332239954254
1984-10-01,0.03138035164949448,-5.327040847795449,5.69457066657356
1984-11-01,-0.19025126987604515,-5.673594828054312,5.278035746105369
1984-12-01,-0.34403592931539345,-6.068499945262967,5.107189218189876
1985-01-01,0.04529500123465727,-5.8373464235570856,5.336839625428434
1985-02-01,0.3749900770664734,-5.140859507255089,5.81330246685571
1985-03-01,-0.0035010966989867665,-6.000681332227872,5.813524951358105
1985-04-01,0.17724755556673616,-5.427383291305728,5.604155765627625
1985-05-01,0.35819786155002187,-5.538437627817835,5.720680595757758
1985-06-01,0.3734175751468625,-5.287099718661237,5.913065453334962
1985-07-01,0.343487996163299,-5.412578396595918,6.1098984287649465
1985-08-01,0.3101272643421643,-5.5044681833936515,5.9118211578294275
1985-09-01,-0.12007065276238019,-5.632791905276615,5.755169708421024
1985-10-01,-0.0539686264819101,-5.101298723897619,5.666408007812308
1985-11-01,-0.12661207762809484,-5.489404089482433,5.5802346805756855
1985-12-01,-0.16668054439571675,-5.6991308981684075,5.190089590113714
1986-01-01,0.022840102010801527,-5.493747136064235,6.153719493624309
1986-02-01,0.15628726119934896,-5.312605153905368,6.06934943911397
1986-03-01,0.15835764450514178,-5.177141071688949,5.3155028160574105
1986-04-01,0.2097024399484929,-5.041824441049372,5.630932042159021
1986-05-01,0.31057736776697176,-4.809502695951855,5.993099300622332
1986-06-01,0.36516310613010694,-5.0846304229169625,5.841850988689129
1986-07-01,0.3810048663470872,-4.927515320680555,6.090589508729034
1986-08-01,0.4169418388785976,-5.011075311998513,5.882677389606983
1986-09-01,-0.22899740649258982,-6.019052602947974,5.625179133320447
1986-10-01,-0.13581427984132713,-5.374821182708853,5.292457437902556
1986-11-01,-0.05829461424155807,-5.869465109060898,5.195239147211595
1986-12-01,0.009898270502241999,-5.714362772862005,5.2416458018518055
1987-01-01,-0.003719636970493337,-5.351568787541978,5.80603625658667
1987-02-01,-0.059973621794410334,-5.788958750829917,5.349693985086134
1987-03-01,0.32465227570349076,-5.2913234448657755,5.547402224929224
1987-04-01,0.24212570485600005,-4.894436539493386,5.853912774700552
1987-05-01,0.2643760502384969,-5.338827669466856,6.0006592237473
1987-06-01,0.3602992916064509,-5.192786630155249,6.199291811600196
1987-07-01,0.4219208266037233,-5.090158350713617,6.264237998464404
1987-08-01,0.5235398590435197,-4.97212791582435,6.234325287425478
1987-09-01,-0.3380509436434152,-5.855245027298048,4.699866384721132
1987-10-01,-0.21280370703055146,-5.835355870061557,5.083695143986806
1987-11-01,0.01542349685465268,-5.607564270012358,5.832433207811391
1987-12-01,0.18589924963315263,-5.470097861947634,5.600124639642469
1988-01-01,-0.03435376845127804,-6.222043531190367,5.426323312042404
1988-02-01,-0.27399259615215726,-6.01238619639232,5.436077950932019
1988-03-01,-0.13267216592176162,-5.589448688939625,5.920966177198392
1988-04-01,0.1729304624042674,-5.616463738690959,5.444482698953097
1988-05-01,0.4352920114470257,-4.830428365011808,5.635007856522774
1988-06-01,0.41315153219420053,-5.239902493136687,5.661304521060017
